__record_tag_AMPP,APID,APPID,COMBPACKCD,DISCCD,DISCDT,INVALID_AMPP,LEGAL_CATCD,NM_AMPP,SUBP,VPPID,__record_tag_AMP,ABBREVNM,AVAIL_RESTRICTCD,COMBPRODCD,DESC,EMA,FLAVOURCD,INVALID_AMP,LIC_AUTHCD,LIC_AUTHCHANGECD,LIC_AUTHCHANGEDT,LIC_AUTH_PREVCD,NM_AMP,NMDT,NM_PREV,PARALLEL_IMPORT,SUPPCD,VPID,__record_tag,INVALID,NM,QTYVAL,QTY_UOMCD,__record_tag_VMP,ABBREVNM_VMP,BASISCD,BASIS_PREVCD,CFC_F,COMBPRODCD_VMP,DF_INDCD,GLU_F,INVALID_VMP,NM_VMP,NMCHANGECD,NMDT_VMP,NMPREV,NON_AVAILCD,NON_AVAILDT,PRES_F,PRES_STATCD,SUG_F,UDFS,UDFS_UOMCD,UNIT_DOSE_UOMCD,VPIDDT,VPIDPREV,VTMID,__record_tag_VTM,ABBREVNM_VTM,INVALID_VTM,NM_VTM,VTMIDDT,VTMIDPREV,AGGREGATED_INGREDIENTS,AGGREGATED_ROUTES,DOSE_FORM,SUPPLIER_NAME
AMPP,37515811000001101,37515911000001106,,,,,3,Latuda 18.5mg tablets (CST Pharma Ltd) 28 tablet,,26654311000001107,AMP,,1,,Latuda 18.5mg tablets (CST Pharma Ltd),,,,1,,,,Latuda 18.5mg tablets,,,1.0,24059811000001102,26655311000001106,VMPP,,Lurasidone 18.5mg tablets 28 tablet,28.0,428673006.0,VMP,,1,,,,1,,,Lurasidone 18.5mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,,,776588007.0,VTM,,,Lurasidone,2023-02-06,2.66643110000011e+16,Lurasidone hydrochloride 18.5 nan,Oral,Oral tablet,CST Pharma Ltd
AMPP,35547611000001102,35547811000001103,,,,,3,Sertraline 75mg/5ml oral suspension (Special Order) 1 ml,,35547411000001100,AMP,,6,,Sertraline 75mg/5ml oral suspension (Special Order),,,,0,,,,Sertraline 75mg/5ml oral suspension,,,,8286711000001104,35575611000001108,VMPP,,Sertraline 75mg/5ml oral suspension 1 ml,1.0,258773002.0,VMP,,1,,,,2,,,Sertraline 75mg/5ml oral suspension,,,,,,,1,,,,,,,777521008.0,VTM,,,Sertraline,2023-02-06,321958004.0,Sertraline hydrochloride 15.0 nan,Oral,Oral suspension,Special Order
AMPP,29643811000001108,29643911000001103,,1.0,2023-01-01,,4,Juzo Hostess class 2 (23-32mmHg) tights open toe lymphoedema garment standard size V Sesame (Juzo UK Ltd) 1 device,,33019111000001100,AMP,,9,,Juzo Hostess class 2 (23-32mmHg) tights open toe lymphoedema garment standard size V Sesame (Juzo UK Ltd),,,,2,,,,Juzo Hostess class 2 (23-32mmHg) tights open toe lymphoedema garment standard size V,,,,11473311000001109,33508611000001104,VMPP,,Lymphoedema garments tights/panty open toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments tights/panty open toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,19640011000001108,19640111000001109,,,,,4,Sigvaris Advance 1 low compression (14-18mmHg) armsleeve lymphoedema garment normal small Black (Sigvaris Britain Ltd) 1 device,,32996111000001105,AMP,,1,,Sigvaris Advance 1 low compression (14-18mmHg) armsleeve lymphoedema garment normal small Black (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Advance 1 low compression (14-18mmHg) armsleeve lymphoedema garment normal small,,,,10143211000001106,33499911000001109,VMPP,,Lymphoedema garments armsleeve 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments armsleeve,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,24789511000001108,24789611000001107,,,,,4,Sigvaris Essential Comfortable class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment long extra small left Caramel (Sigvaris Britain Ltd) 1 device,,33018711000001108,AMP,,1,,Sigvaris Essential Comfortable class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment long extra small left Caramel (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Essential Comfortable class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment long extra small left,2020-01-01,Sigvaris Comfort class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment long extra small left,,10143211000001106,33508411000001102,VMPP,,Lymphoedema garments thigh length open toe with waist/hip attachment 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with waist/hip attachment,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,20839611000001104,20839911000001105,,,,,4,Haddenham Star Cotton class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment extra wide regular size VII Black (Haddenham Healthcare Ltd) 2 device,,33018111000001107,AMP,,1,,Haddenham Star Cotton class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment extra wide regular size VII Black (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Star Cotton class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment extra wide regular size VII,,,,14063811000001106,33507911000001109,VMPP,,Lymphoedema garments thigh length closed toe with top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,19634211000001107,19634311000001104,,1.0,2013-10-04,,3,Letrozole 2.5mg tablets (Dexcel-Pharma Ltd) 14 tablet,,3668811000001109,AMP,,9,,Letrozole 2.5mg tablets (Dexcel-Pharma Ltd),,,,1,,,,Letrozole 2.5mg tablets,,,,2911401000001108,41878511000001100,VMPP,,Letrozole 2.5mg tablets 14 tablet,14.0,428673006.0,VMP,,1,,,,1,,,Letrozole 2.5mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-05-26,327377001.0,776502006.0,VTM,,,Letrozole,2023-02-06,108777007.0,Letrozole 2.5 nan,Oral,Oral tablet,Dexcel-Pharma Ltd
AMPP,22116711000001105,22116811000001102,,,,,4,AlgiSorb dressing 10cm x 10cm (Medicareplus International Ltd) 1 dressing,,1162311000001109,AMP,,1,,AlgiSorb dressing 10cm x 10cm (Medicareplus International Ltd),,,,2,,,,AlgiSorb dressing 10cm x 10cm,2017-11-01,Algisorb dressing 10cm x 10cm,,13719311000001102,3120011000001109,VMPP,,Alginate dressing sterile 10cm x 10cm 1 dressing,1.0,3320111000001103.0,VMP,,7,,,,3,,,Alginate dressing sterile 10cm x 10cm,,,,,,,4,,,,,,,,,,,,,,,,,Medicareplus International Ltd
AMPP,22006011000001103,22006111000001102,,1.0,2015-07-01,,4,Sigvaris Essential Thermoregulating Maxi class 3 (34-46mmHg) below knee closed toe lymphoedema garment long medium Anthracite (Sigvaris Britain Ltd) 2 device,,33001311000001104,AMP,,9,,Sigvaris Essential Thermoregulating Maxi class 3 (34-46mmHg) below knee closed toe lymphoedema garment long medium Anthracite (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Essential Thermoregulating Maxi class 3 (34-46mmHg) below knee closed toe lymphoedema garment long medium,2020-01-01,Sigvaris Cotton Xtra Maxi class 3 (33-46mmHg) below knee closed toe lymphoedema garment long medium,,10143211000001106,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,21082411000001109,21082511000001108,,,,,4,Jobst Opaque class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment standard petite size V Natural (Essity UK Ltd) 2 device,,33018511000001103,AMP,,1,,Jobst Opaque class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment standard petite size V Natural (Essity UK Ltd),,,,2,,,,Jobst Opaque class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment standard petite size V,2014-08-01,Jobst Opaque class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment standard short size V,,3593211000001109,33508211000001101,VMPP,,Lymphoedema garments thigh length open toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Essity UK Ltd
AMPP,7980211000001100,7980311000001108,,1.0,2022-09-16,,3,Optiray 240 solution for infusion 50ml bottles (Guerbet Laboratories Ltd) 10 bottle,,7979211000001100,AMP,,9,,Optiray 240 solution for infusion 50ml bottles (Guerbet Laboratories Ltd),,,,1,,,,Optiray 240 solution for infusion 50ml bottles,2009-01-27,Optiray 240 solution for injection 50ml bottles,,10609911000001106,7979111000001106,VMPP,,Ioversol 509mg/ml (Iodine 240mg/ml) solution for infusion 50ml bottles 10 bottle,10.0,419672006.0,VMP,Ioversol 509mg/ml (Iodine 240mg/ml) inf 50ml bottles,1,1.0,,,1,,,Ioversol 509mg/ml (Iodine 240mg/ml) solution for infusion 50ml bottles,,2009-01-27,Ioversol 509mg/ml (Iodine 240mg/ml) solution for injection 50ml bottles,1.0,2022-09-16,,1,,50.0,258773002.0,419672006.0,,,776381000.0,VTM,,,Ioversol,2023-02-06,109222009.0,Ioversol 240.0 nan,Intraarterial | Intravenous,Solution for infusion,Guerbet Laboratories Ltd
AMPP,15890011000001104,15890411000001108,2.0,,,,4,Fortisip Compact liquid banana (Nutricia Ltd) 125 ml,,15889211000001103,AMP,,1,,Fortisip Compact liquid banana (Nutricia Ltd),,7.0,,0,,,,Fortisip Compact liquid banana,,,,3515801000001108,15913411000001106,VMPP,,Generic Fortisip Compact liquid 125 ml,125.0,258773002.0,VMP,,7,7.0,,,3,1.0,,Generic Fortisip Compact liquid,4.0,2012-08-01,Fortisip Compact liquid,,,,4,,,,,,,,,,,,,,,Oral,Oral liquid,Nutricia Ltd
AMPP,34025811000001103,34025911000001108,,,,,3,Shortec 20mg/2ml solution for injection ampoules (Qdem Pharmaceuticals Ltd) 5 ampoule,,4635811000001106,AMP,,1,,Shortec 20mg/2ml solution for injection ampoules (Qdem Pharmaceuticals Ltd),,,,1,,,,Shortec 20mg/2ml solution for injection ampoules,,,,20921311000001103,36130611000001105,VMPP,,Oxycodone 20mg/2ml solution for injection ampoules 5 ampoule,5.0,413516001.0,VMP,,1,1.0,,,1,,,Oxycodone 20mg/2ml solution for injection ampoules,4.0,2009-02-10,Oxycodone 20mg/2ml solution for infusion ampoules,,,,1,,2.0,258773002.0,413516001.0,2018-11-05,408078009.0,777027001.0,VTM,,,Oxycodone,2023-02-06,414984009.0,Oxycodone hydrochloride 10.0 nan,Intravenous | Subcutaneous,Solution for injection,Qdem Pharmaceuticals Ltd
AMPP,28251411000001108,28251511000001107,,,,,4,Juzo Soft custom fit class 2 (23-32mmHg) below knee open toe with silicone top band lymphoedema garment Sesame (Juzo UK Ltd) 1 device,,33011411000001109,AMP,,1,,Juzo Soft custom fit class 2 (23-32mmHg) below knee open toe with silicone top band lymphoedema garment Sesame (Juzo UK Ltd),,,,2,,,,Juzo Soft custom fit class 2 (23-32mmHg) below knee open toe with silicone top band lymphoedema garment,2015-12-01,Juzo Soft class 2 (23-32mmHg) made to measure below knee open toe with silicone top band lymphoedema garment,,11473311000001109,33504711000001100,VMPP,,Lymphoedema garments made to measure below knee open toe with silicone top/band/border 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments made to measure below knee open toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,9731811000001102,9731911000001107,,1.0,2024-06-01,,4,Elastane made to measure pantie brief Fit 15c (E Sallis Ltd) 1 device,,6773711000001102,AMP,,9,,Elastane made to measure pantie brief Fit 15c (E Sallis Ltd),,,,2,,,,Elastane made to measure pantie brief,,,,2086001000001101,7293911000001101,VMPP,,Ostomy belts 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Ostomy belts,,,,,,,4,,,,,,,,,,,,,,,,,E Sallis Ltd
AMPP,35730111000001106,35730211000001100,,,,,4,Sigvaris CompreBoot (30-40mmHg) standard foot lymphoedema garment long extra large/XX large Beige (Sigvaris Britain Ltd) 1 device,,32994411000001108,AMP,,1,,Sigvaris CompreBoot (30-40mmHg) standard foot lymphoedema garment long extra large/XX large Beige (Sigvaris Britain Ltd),,,,2,,,,Sigvaris CompreBoot (30-40mmHg) standard foot lymphoedema garment long extra large/XX large,2020-02-01,Sigvaris CompreBoot (30-40mmHg) lymphoedema garment long extra large/XX large,,10143211000001106,33499011000001105,VMPP,,Lymphoedema garments adjustable ankle/foot wrap/piece 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments adjustable ankle/foot wrap/piece,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,14798511000001104,21381011000001107,,1.0,2016-12-08,1.0,3,Glycopyrronium bromide 0.05% solution (Special Order) 600 ml,,21380711000001101,AMP,,9,,Glycopyrronium bromide 0.05% solution (Special Order),,,1.0,0,,,,Glycopyrronium bromide 0.05% solution,2008-12-08,Glycopyrrolate 0.05% solution,,8286711000001104,14800411000001101,VMPP,1.0,Glycopyrronium bromide 0.05% solution 600 ml,600.0,258773002.0,VMP,,1,6.0,,,2,,1.0,Glycopyrronium bromide 0.05% solution,4.0,2008-12-08,Glycopyrrolate 0.05% solution,1.0,2016-12-08,,1,,,,,,,1.3298001000001104e+16,VTM,,,Glycopyrronium bromide,2021-09-14,22168005.0,Glycopyrronium bromide 500.0 nan,Route of administration not applicable,Liquid,Special Order
AMPP,17252011000001103,17252111000001102,,1.0,2023-07-05,,4,Glucosamine sulfate 1g capsules (Power Health Products Ltd) 90 capsule,,17251911000001105,AMP,,9,,Glucosamine sulfate 1g capsules (Power Health Products Ltd),,,,0,,,,Glucosamine sulfate 1g capsules,2013-08-01,Glucosamine sulphate 1g capsules,,7567111000001101,17280611000001101,VMPP,,Glucosamine sulfate 1g capsules 90 capsule,90.0,428641000.0,VMP,,4,4.0,,,1,,,Glucosamine sulfate 1g capsules,4.0,2013-08-01,Glucosamine sulphate 1g capsules,1.0,2023-07-05,,1,,1.0,428641000.0,428641000.0,,,1.0043411000001102e+16,VTM,,,Glucosamine sulfate,,,Glucosamine sulfate nan nan,Oral,Oral capsule,Power Health Products Ltd
AMPP,25305011000001109,25305111000001105,,,,,4,Jobst UltraSheer class 1 (18-21mmHg) tights closed toe lymphoedema garment regular size III Black (Essity UK Ltd) 1 device,,33018911000001105,AMP,,1,,Jobst UltraSheer class 1 (18-21mmHg) tights closed toe lymphoedema garment regular size III Black (Essity UK Ltd),,,,2,,,,Jobst UltraSheer class 1 (18-21mmHg) tights closed toe lymphoedema garment regular size III,,,,3593211000001109,33508511000001103,VMPP,,Lymphoedema garments tights/panty closed toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments tights/panty closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Essity UK Ltd
AMPP,28023711000001107,28023911000001109,,,,,3,Anatera 500mg/5ml solution for injection vials (Alcon Eye Care UK Ltd) 12 vial,,28023811000001104,AMP,,1,,Anatera 500mg/5ml solution for injection vials (Alcon Eye Care UK Ltd),,,,1,,,,Anatera 500mg/5ml solution for injection vials,,,,2268201000001104,28023411000001101,VMPP,,Fluorescein 500mg/5ml solution for injection vials 12 vial,12.0,415818006.0,VMP,,2,,,,1,,,Fluorescein 500mg/5ml solution for injection vials,,,,,,,1,,5.0,258773002.0,415818006.0,,,775994004.0,VTM,,,Fluorescein,2023-02-06,350086004.0,Fluorescein sodium 100.0 nan,Intravenous,Solution for injection,Alcon Eye Care UK Ltd
AMPP,21087411000001107,21087511000001106,,,,,4,Jobst Opaque class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment wide petite size I Navy (Essity UK Ltd) 2 device,,33018511000001103,AMP,,1,,Jobst Opaque class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment wide petite size I Navy (Essity UK Ltd),,,,2,,,,Jobst Opaque class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment wide petite size I,2014-08-01,Jobst Opaque class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment wide short size I,,3593211000001109,33508211000001101,VMPP,,Lymphoedema garments thigh length open toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Essity UK Ltd
AMPP,4550111000001104,4550211000001105,,1.0,2003-06-18,,3,Testoderm 6mg/24hours patches (Ferring Pharmaceuticals Ltd) 30 patch,,4550011000001100,AMP,,9,,Testoderm 6mg/24hours patches (Ferring Pharmaceuticals Ltd),,,,0,,,,Testoderm 6mg/24hours patches,,,,129801000001101,35916811000001102,VMPP,,Testosterone 6mg/24hours transdermal patches 30 patch,30.0,419702001.0,VMP,,1,1.0,,,1,,,Testosterone 6mg/24hours transdermal patches,4.0,2008-07-18,Testosterone 6mg/24hours patches,1.0,2003-06-18,,2,,1.0,419702001.0,419702001.0,2018-10-19,325706006.0,777722004.0,VTM,,,Testosterone,2023-02-06,109033004.0,Testosterone 6.0 nan,Transdermal,Transdermal patch,Ferring Pharmaceuticals Ltd
AMPP,37312211000001109,37312311000001101,,,,,4,"Confidence BE soft convex colostomy bag with filter and overlap, standard XB32ST 32mm Stone (Salts Healthcare) 10 device",,5640111000001102,AMP,,1,,"Confidence BE soft convex colostomy bag with filter and overlap, standard XB32ST 32mm Stone (Salts Healthcare)",,,,2,,,,"Confidence BE soft convex colostomy bag with filter and overlap, standard",,,,2086101000001100,7278711000001102,VMPP,,Colostomy bags 10 device,10.0,3318711000001107.0,VMP,,7,,,,3,,,Colostomy bags,,,,,,,4,,,,,,,,,,,,,,,,,Salts Healthcare
AMPP,15422211000001107,15422311000001104,,1.0,2019-12-03,,3,Diamorphine 5mg powder for solution for injection ampoules (Accord-UK Ltd) 5 ampoule 5 ampoules,5 ampoules,1298311000001107,AMP,,9,,Diamorphine 5mg powder for solution for injection ampoules (Accord-UK Ltd),,,,1,,,,Diamorphine 5mg powder for solution for injection ampoules,,,,18471011000001103,34819611000001105,VMPP,,Diamorphine 5mg powder for solution for injection ampoules 5 ampoule,5.0,413516001.0,VMP,,2,2.0,,,1,,,Diamorphine 5mg powder for solution for injection ampoules,4.0,2004-05-19,Diamorphine 5mg injection ampoules,,,,1,,1.0,413516001.0,413516001.0,2017-10-05,322523005.0,775543001.0,VTM,,,Diamorphine,2023-02-06,60881009.0,Diamorphine hydrochloride 5.0 nan,Intramuscular | Subcutaneous | Intravenous,Powder for solution for injection,Accord-UK Ltd
AMPP,12793011000001108,12793111000001109,,,,,3,Metformin 5mg/5ml oral solution (Special Order) 1 ml,,12792911000001100,AMP,,6,,Metformin 5mg/5ml oral solution (Special Order),,,,0,,,,Metformin 5mg/5ml oral solution,,,,8286711000001104,12813711000001107,VMPP,,Metformin 5mg/5ml oral solution 1 ml,1.0,258773002.0,VMP,,1,,,,2,,,Metformin 5mg/5ml oral solution,,,,,,,1,,,,,,,776713006.0,VTM,,,Metformin,2023-02-06,109081006.0,Metformin hydrochloride 1.0 nan,Oral,Oral solution,Special Order
AMPP,27106411000001103,27106511000001104,,1.0,2018-06-01,,4,Haddenham Veni class 2 (23-32mmHg) tights open toe lymphoedema garment short size VI Slate (Haddenham Healthcare Ltd) 1 device,,33019111000001100,AMP,,9,,Haddenham Veni class 2 (23-32mmHg) tights open toe lymphoedema garment short size VI Slate (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Veni class 2 (23-32mmHg) tights open toe lymphoedema garment short size VI,,,,14063811000001106,33508611000001104,VMPP,,Lymphoedema garments tights/panty open toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments tights/panty open toe,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,489811000001108,5234011000001107,,1.0,2014-01-14,1.0,4,Dietary Specials gluten free brown multigrain loaf sliced (Dr Schar UK Ltd) 400 gram,,1186311000001105,AMP,,9,,Dietary Specials gluten free brown multigrain loaf sliced (Dr Schar UK Ltd),,,1.0,0,,,,Dietary Specials gluten free brown multigrain loaf sliced,2004-09-15,Dietary Specials gluten free multigrain sliced loaf,,3433401000001108,42012511000001105,VMPP,,Gluten free bread 400 gram,400.0,258682000.0,VMP,,7,,,,3,1.0,,Gluten free bread,,,,1.0,2023-10-24,,4,,,,,2023-07-03,328664004.0,,,,,,,,,Route of administration not applicable,Not applicable,Dr Schar UK Ltd
AMPP,27921611000001103,27921711000001107,,,,,4,Juzo Dynamic Cotton class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide standard size V Black pepper (Juzo UK Ltd) 2 device,,33017911000001109,AMP,,1,,Juzo Dynamic Cotton class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide standard size V Black pepper (Juzo UK Ltd),,,,2,,,,Juzo Dynamic Cotton class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide standard size V,,,,11473311000001109,33507811000001104,VMPP,,Lymphoedema garments thigh length closed toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,14722311000001100,14722611000001105,,,,,3,Pramipexole 180microgram tablets (Sigma Pharmaceuticals Plc) 100 tablet,,3662711000001104,AMP,,1,,Pramipexole 180microgram tablets (Sigma Pharmaceuticals Plc),,,,1,,,,Pramipexole 180microgram tablets,,,1.0,2087601000001106,42039511000001108,VMPP,,Pramipexole 180microgram tablets 100 tablet,100.0,428673006.0,VMP,,1,,,,1,,,Pramipexole 180microgram tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-07-07,323209000.0,777294006.0,VTM,,,Pramipexole,2023-02-06,108471007.0,Pramipexole dihydrochloride monohydrate 180.0 nan,Oral,Oral tablet,Sigma Pharmaceuticals Plc
AMPP,36440011000001100,36440111000001104,,,,,3,Rabeprazole 20mg gastro-resistant tablets (Crescent Pharma Ltd) 28 tablet 2 x 14 tablets,2 x 14 tablets,1129711000001107,AMP,,1,,Rabeprazole 20mg gastro-resistant tablets (Crescent Pharma Ltd),,,,1,,,,Rabeprazole 20mg gastro-resistant tablets,,,,18616811000001107,42357511000001101,VMPP,,Rabeprazole 20mg gastro-resistant tablets 28 tablet,28.0,428673006.0,VMP,,1,,,,1,,,Rabeprazole 20mg gastro-resistant tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-10-20,317325006.0,777388000.0,VTM,,,Rabeprazole,2023-02-06,421279008.0,Rabeprazole sodium 20.0 nan,Oral,Gastro-resistant tablet,Crescent Pharma Ltd
AMPP,13527111000001103,13527511000001107,,1.0,2009-03-18,,4,Sigvaris 700 class 1 (18-21mmHg) thigh length open toe with waist attachment lymphoedema garment short large plus right Crispa (Sigvaris Britain Ltd) 1 device,,33018711000001108,AMP,,9,,Sigvaris 700 class 1 (18-21mmHg) thigh length open toe with waist attachment lymphoedema garment short large plus right Crispa (Sigvaris Britain Ltd),,,,2,,,,Sigvaris 700 class 1 (18-21mmHg) thigh length open toe with waist attachment lymphoedema garment short large plus right,,,,10143211000001106,33508411000001102,VMPP,,Lymphoedema garments thigh length open toe with waist/hip attachment 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with waist/hip attachment,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,31810511000001105,31810611000001109,,,,,4,Juzo Dynamic class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right extra short size III Almond (Juzo UK Ltd) 1 device,,33018711000001108,AMP,,1,,Juzo Dynamic class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right extra short size III Almond (Juzo UK Ltd),,,,2,,,,Juzo Dynamic class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right extra short size III,,,,11473311000001109,33508411000001102,VMPP,,Lymphoedema garments thigh length open toe with waist/hip attachment 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with waist/hip attachment,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,38416511000001105,38416611000001109,,1.0,2020-11-11,,3,Noradrenaline (base) 10mg/10ml solution for infusion ampoules (Special Order) 1 ampoule,,38416211000001107,AMP,Noradrenaline (base) 10mg/10ml inf ampoules,9,,Noradrenaline (base) 10mg/10ml solution for infusion ampoules (Special Order),,,,0,,,,Noradrenaline (base) 10mg/10ml solution for infusion ampoules,,,,8286711000001104,38421911000001101,VMPP,,Noradrenaline (base) 10mg/10ml solution for infusion ampoules 1 ampoule,1.0,413516001.0,VMP,Noradrenaline (base) 10mg/10ml inf ampoules,2,,,,1,,,Noradrenaline (base) 10mg/10ml solution for infusion ampoules,,,,,,,1,,10.0,258773002.0,413516001.0,,,776939000.0,VTM,,,Noradrenaline,2023-02-06,111130009.0,Noradrenaline acid tartrate 1.0 nan,Intravenous,Solution for infusion,Special Order
AMPP,43114411000001104,43114511000001100,,,,,3,Wezenla 45mg/0.5ml solution for injection pre-filled syringes (Amgen Ltd) 1 pre-filled disposable injection,,17462511000001101,AMP,Wezenla 45mg/0.5ml inj pre-filled syringes,1,,Wezenla 45mg/0.5ml solution for injection pre-filled syringes (Amgen Ltd),1.0,,,1,,,,Wezenla 45mg/0.5ml solution for injection pre-filled syringes,,,,3303701000001100,17484011000001100,VMPP,,Ustekinumab 45mg/0.5ml solution for injection pre-filled syringes 1 pre-filled disposable injection,1.0,3318611000001103.0,VMP,,1,,,,1,,,Ustekinumab 45mg/0.5ml solution for injection pre-filled syringes,,,,,,,9,,0.5,258773002.0,3318611000001103.0,,,777905007.0,VTM,,,Ustekinumab,2023-02-06,443644001.0,Ustekinumab 90.0 nan,Subcutaneous,Solution for injection,Amgen Ltd
AMPP,141311000001107,1516711000001101,,1.0,2016-03-16,,2,Ferrous sulfate 200mg tablets (Kent Pharma (UK) Ltd) 1000 tablet,,1225011000001105,AMP,,9,,Ferrous sulfate 200mg tablets (Kent Pharma (UK) Ltd),,,,1,,,,Ferrous sulfate 200mg tablets,2013-08-01,Ferrous sulphate 200mg tablets,,2073701000001100,41985211000001107,VMPP,,Ferrous sulfate 200mg tablets 1000 tablet,1000.0,428673006.0,VMP,,7,7.0,,,1,,,Ferrous sulfate 200mg tablets,4.0,2013-08-01,Ferrous sulphate 200mg tablets,,,,1,,1.0,428673006.0,428673006.0,2023-06-23,327438003.0,775951009.0,VTM,,,Ferrous sulfate,2023-02-06,71724000.0,Ferrous sulfate dried 200.0 nan,Oral,Oral tablet,Kent Pharma (UK) Ltd
